replicate,maximum_synthetic_ks,synthetic_ks_ts_512,synthetic_ks_ts_1024,synthetic_ks_ts_4096,synthetic_ks_ts_8192
863,0.0029485289882097976,0.0029485289882097976,0.002118860094902253,0.0013399627005040715,0.0010401784294440941
864,0.0025082523336804607,0.0020591785043408972,0.0025082523336804607,0.0022314179121237787,0.0020046759602938835
865,0.001898277453822872,0.0014604703299428978,0.001167241879570402,0.001898277453822872,0.001623686395745283
866,0.0020491076826438803,0.0008146867028605564,0.001306794785283838,0.0014783125781618889,0.0020491076826438803
867,0.002215015612625937,0.0012253259226917557,0.002215015612625937,0.0012651250656967317,0.001748123185666195
868,0.003061392247129535,0.0011507634296572533,0.003061392247129535,0.0019490293043299411,0.0017352692950053372
869,0.0019319155907769892,0.0015557204400313829,0.0014694224155330504,0.0015915100968229012,0.0019319155907769892
870,0.0030504620625372847,0.0018405230894280311,0.0030504620625372847,0.0024512184311892282,0.0016104174435898067
871,0.001290347182995255,0.00095347560613529,0.001290347182995255,0.0011384847082045457,0.001174690112136223
872,0.0028122108473942475,0.0014545114881924226,0.001217482224626587,0.0023524808446614975,0.0028122108473942475
873,0.0022866657789528677,0.0015540399829330198,0.000900860092516359,0.0012923354158711486,0.0022866657789528677
874,0.0026210691966425115,0.0010512229850843102,0.0013529380202098595,0.0016202663161261066,0.0026210691966425115
875,0.0023632256976895694,0.0013116251946749813,0.001685581917574397,0.0023632256976895694,0.0010760326119547414
876,0.0020144797334296083,0.0013949464230915698,0.0008764850919774636,0.0009246728140780425,0.0020144797334296083
877,0.0015228442129232578,0.0015228442129232578,0.001419774128162854,0.0009768017219640157,0.001027908190283311
878,0.0024144860211894326,0.0008927949609028873,0.0024144860211894326,0.0011820707190920432,0.001976536210561597
879,0.0023749067383143085,0.001809621793254057,0.0023749067383143085,0.0009275007444450312,0.0014478782081601693
880,0.0026502696180185636,0.0024144496065590104,0.002423186759968332,0.002282070506883005,0.0026502696180185636
881,0.00271848243359607,0.00271848243359607,0.0016567508348983295,0.0019923421661629526,0.0016404532350257073
882,0.0037985092140166987,0.0014425644204504318,0.0037985092140166987,0.0024028322418766512,0.0021749126471047875
883,0.002517725904511714,0.0012113391285587527,0.0019165832183297982,0.001522147667236684,0.002517725904511714
884,0.0019653158389258962,0.0012184972561861684,0.0019653158389258962,0.0013444895653330624,0.0019137581818741145
885,0.0016387838469412164,0.0009433374520740889,0.0016387838469412164,0.0016216196543982209,0.0015714327942099593
886,0.0036006000687598405,0.0020064496377716345,0.0019344209220784059,0.0036006000687598405,0.0013815340721271552
887,0.0020497721329058027,0.0015436140567977596,0.0017875407116623165,0.0020497721329058027,0.0015823084878266447
888,0.0017599753345156621,0.001486718188156655,0.0016010799973175116,0.0014709868117517289,0.0017599753345156621
889,0.002369242855729259,0.001144695479041058,0.0019724390670375347,0.0014651178143746946,0.002369242855729259
890,0.002539939596387597,0.0013693314615782493,0.0019675526317769476,0.002539939596387597,0.00238071798831041
891,0.0016343109368387454,0.0008867771432598537,0.0015290740808623915,0.0015047303432722536,0.0016343109368387454
892,0.002509438487308724,0.001589093339496861,0.002509438487308724,0.0022356950090637318,0.0020035544035448827
893,0.002735051397260546,0.0012610923604072788,0.002735051397260546,0.0019965880414027914,0.002489593129982204
894,0.002443797491087474,0.001364292782388088,0.002128844243431127,0.0020507635653687073,0.002443797491087474
895,0.00211932166640294,0.0013082081416997404,0.0017023799882728285,0.0018811757839515275,0.00211932166640294
896,0.0028743625035750897,0.0024613677341126516,0.0028743625035750897,0.0023217150199154046,0.0014040064649226691
897,0.0016934441599713024,0.0016934441599713024,0.0015908661176098349,0.0016846509346842842,0.00141358664677671
898,0.001974939521588115,0.001974939521588115,0.001652688771735078,0.0011164665647872551,0.0008910500747360273
899,0.004022778180394648,0.002142908928938203,0.004022778180394648,0.0017593702222730712,0.0017427437159407422
900,0.002568152059363338,0.0017297325667943175,0.002537948575243143,0.002568152059363338,0.0020286740426855854
901,0.0026857177910948327,0.0011341458871051424,0.002589874774501677,0.0026857177910948327,0.0021060425688393947
902,0.001936404142732856,0.0014592419872569429,0.001936404142732856,0.0015599671044538854,0.001257699659680922
903,0.003833485375068668,0.003833485375068668,0.001870735525619005,0.0011817240283698571,0.00258786316991233
904,0.003364972643957409,0.0021965350817377827,0.002025121957892284,0.003364972643957409,0.0022917759432211637
905,0.0031847412998031732,0.002082182160436541,0.0031847412998031732,0.0020244586013871135,0.0013489964230332108
906,0.0023974836503327657,0.001633402648072324,0.0007612878208935747,0.002088079733995385,0.0023974836503327657
907,0.0025512454896158276,0.001989200881528874,0.0023288767937068577,0.001981641279181434,0.0025512454896158276
908,0.0035817844411715205,0.0024787945402758027,0.0021669027517226547,0.0022993911241957488,0.0035817844411715205
909,0.002983964727437838,0.0013691244354671617,0.002983964727437838,0.0010489648478739788,0.0012235562610896644
910,0.0035690063283512208,0.0024968102685185567,0.0035690063283512208,0.0015625843062263556,0.002269477161363942
911,0.0027533241554010823,0.001085568024946748,0.001510038620467391,0.0013402879926029954,0.0027533241554010823
912,0.0020153889404781467,0.001850708483228547,0.0020153889404781467,0.0017918716988670758,0.0011321048083510754
913,0.0021050304868138747,0.0015129595948909502,0.0019742381492173777,0.0021050304868138747,0.0019085101320952536
914,0.001905582903135361,0.0016624901265609449,0.001905582903135361,0.0012505762871738435,0.0014669019068733191
915,0.0027309961282909745,0.001838829222725602,0.0027309961282909745,0.0017798282893544126,0.0014837549544908235
916,0.003058017958323944,0.0020018258714412374,0.003058017958323944,0.0018650136539597462,0.0024179516005339297
917,0.002386723222615239,0.0016551858212913162,0.002386723222615239,0.0021631847648101443,0.0020932104395646745
918,0.0035756218699124487,0.0014504966277909537,0.0035756218699124487,0.0016955147021102124,0.002184655457341922
919,0.001988273705411603,0.001115950744689509,0.0019462295673869645,0.0017220413024848225,0.001988273705411603
920,0.003109343625525729,0.001823978413694416,0.0014746209699999513,0.0027982846385898874,0.003109343625525729
921,0.0020604700541920207,0.001366091881326803,0.0020604700541920207,0.0011171594745594815,0.0016398687620635677
922,0.0029805664832068812,0.0014452567579070486,0.0029805664832068812,0.0028338487776649046,0.002121799386097578
923,0.004025751145986578,0.0022705624010724013,0.0014173298715091098,0.0019461974675892835,0.004025751145986578
924,0.0029847180033752974,0.0029847180033752974,0.0011431543761237783,0.0016232517007809255,0.0022090545437001285
925,0.0023400226174677963,0.001421388508325211,0.0015243728445178129,0.0015851959741032262,0.0023400226174677963
926,0.0016400827902373072,0.0016400827902373072,0.0013323962916699794,0.0008326613959640516,0.0010246348113213122
927,0.0022712133884676966,0.0022712133884676966,0.0019241379187021623,0.0021176668846148994,0.0018472659878229214
928,0.0022729697228505152,0.0022729697228505152,0.0019014725253056475,0.0017628979790883514,0.0009546675543719574
929,0.002632129444876785,0.002632129444876785,0.0017028068531055318,0.001262032669871016,0.001937656300028845
930,0.002321657919940212,0.002321657919940212,0.0013661975041833196,0.0018615442620500966,0.002138625035629005
