replicate,xmin,gof_xmin,alpha,beta,maximum_centered_ks,scale_ts_512,centered_ks_ts_512,scale_ts_1024,centered_ks_ts_1024,scale_ts_4096,centered_ks_ts_4096,scale_ts_8192,centered_ks_ts_8192
800,29,29,2.3877964513630703,2.1900619138606467,0.016681143242134766,218.22020173943795,0.01385590857826291,203.6351854694864,0.016681143242134766,197.8670881690325,0.006275115621588001,210.67853664513936,0.01323347663641461
801,29,29,2.5587891385737356,2.6112658750957225,0.01278043021823283,241.53510450045735,0.00980954159608316,233.5229755219666,0.00454619847759577,204.63335310052835,0.01278043021823283,238.43356828525592,0.005559688036240712
802,29,29,2.5443602018536344,2.905992899837271,0.015168609990894033,256.95138125592547,0.007271867929997344,225.18522872531125,0.009052112246376032,245.22928894724342,0.012355252315976006,237.61663235429518,0.015168609990894033
803,29,29,2.553896050495705,2.7379246528700736,0.014981441722382027,260.9972293641612,0.005178638712419081,233.62609684211,0.0047963147244015625,216.41741290770764,0.014981441722382027,249.07356175770954,0.008305704079279108
804,29,29,2.487342556713849,2.309583385926792,0.010620467976704684,238.73027030651437,0.007031865827626049,197.92613978103526,0.010620467976704684,194.32187568551444,0.005577560635466661,264.0816010079238,0.008895735762756152
805,29,29,2.5380787806053258,2.650791946163964,0.009357044493156608,240.09136728405358,0.006252679980593312,216.94121418296825,0.009156793096764648,223.59584844393163,0.009357044493156608,243.93650871654364,0.004294286915405121
806,29,29,2.584838505712561,2.883872502112304,0.00906923559807693,260.0644106978214,0.008555256597335914,217.40890092957554,0.005010021999806824,233.47368378159118,0.005964894003976928,231.29674327746523,0.00906923559807693
807,29,29,2.552109335604615,2.540786155002626,0.010187610255138813,231.36901109841685,0.010187610255138813,225.6074525737842,0.007082122984038763,215.40924727946643,0.009977029811815585,250.04584481905556,0.009216022002046464
808,29,29,2.5749666457728573,2.7580000083759675,0.01586075964327538,243.3173961962102,0.00668569915920969,221.42524934914894,0.00557022504880178,212.95309806092158,0.01586075964327538,249.54994083076616,0.013627894713131639
809,29,29,2.5924858155000567,2.962053487832056,0.017917205966712924,263.66835630787045,0.009903925586271956,220.19956343173635,0.017917205966712924,232.02047867895172,0.005132164449091009,260.0151618585152,0.007973857566917819
810,29,29,2.4623717559707403,2.4583320082250157,0.012857095616570668,242.27310910395573,0.010430406411740645,210.05830145757952,0.010198139380218185,208.58669914133145,0.009459318257845906,237.5718109463522,0.012857095616570668
811,29,29,2.5635978674440185,2.87507442275994,0.027021097307890818,249.79972101662256,0.027021097307890818,207.52781312264133,0.005073813889282297,219.3423887506022,0.01442937851913667,243.50232804400142,0.012060996128891388
812,29,29,2.539749655761484,2.555881328372967,0.014425144119029565,246.36543436711418,0.014425144119029565,216.75385566334128,0.0061133597286024965,198.0951381659754,0.005777455573296009,244.0597446180513,0.006093699670872754
813,29,29,2.4931762477705632,2.5545357637474937,0.010600100113631772,233.53437423905416,0.0051108485157279615,224.03338631698873,0.010600100113631772,214.99445079886559,0.008269944724539569,223.43882577548166,0.004525288661582194
814,29,29,2.6076230831828475,2.6922771718931866,0.01745794972196879,256.3309471285458,0.005510917870814591,233.53949693681764,0.012407913702765172,223.51865057011003,0.006552886747511644,244.96704301319255,0.01745794972196879
815,29,29,2.5573464877647734,2.5238221542611337,0.009043014344211509,269.49946962106117,0.004819320213754752,220.21997654649667,0.004207782286670625,192.57171056236342,0.009043014344211509,246.2659870890532,0.007734384568318098
816,29,29,2.550226521025653,3.001607921587113,0.00985926093844569,240.58156332583178,0.009139756587561276,218.14148893076,0.0042739493904835335,240.3544405601427,0.006365794793376733,262.78677448262533,0.00985926093844569
817,29,29,2.5135571000417767,2.4059733407087744,0.013700906312287153,246.6143798712497,0.013700906312287153,225.7056287331988,0.003889242549748262,197.39641330753022,0.012903864028130763,234.8210201697378,0.010196624604416171
818,29,29,2.453829624853486,2.3164324479293676,0.011131765370136826,206.98769024318352,0.010255909738978275,195.0864232351334,0.004366542767282544,200.02421482772237,0.00609467023403687,220.63597763993394,0.011131765370136826
819,29,29,2.5665727670853657,2.6679873543623778,0.007567596511168007,256.59137639129557,0.003865901677362213,230.66011639385843,0.007567596511168007,215.9250783608042,0.00667026915411062,251.73378614003576,0.006184045783754366
820,29,29,2.4452309333578817,2.299493307224083,0.016507262955957946,226.74446405898084,0.01171450950154529,201.06307506809404,0.009157097780254975,203.62629938776922,0.010240248597454593,235.49386166269872,0.016507262955957946
821,29,29,2.5159592307037837,2.5966357030861205,0.01820020102928921,245.72492061074226,0.005855260793535266,223.44802059895758,0.015533806635304237,210.42368113513078,0.004425928140156854,237.38015964327406,0.01820020102928921
822,29,29,2.5097016313727,2.435862903740503,0.016511711251133487,250.81992176082937,0.004487709615048963,223.66820200692257,0.012928794261860443,207.70492875002563,0.016511711251133487,224.12522888997754,0.01157975457949531
823,29,29,2.554067093321218,2.391033815076569,0.02341024442284223,245.06283301177126,0.0062302089473843525,195.9995363921412,0.02341024442284223,220.74661603801164,0.006982456642021795,229.66589363448483,0.01731020388116511
824,29,29,2.5586625417232387,2.5489704224443406,0.01495736156504418,246.45012072088642,0.006196773326822669,218.59659889951106,0.006751752854245896,237.97010525718025,0.005554269263929434,246.5511094320748,0.01495736156504418
825,29,29,2.520306548641627,2.54399457413413,0.011426434883833103,239.95418373837143,0.011426434883833103,232.02854369720356,0.008293270164898892,183.43136176430454,0.010576010157371696,259.7000184412943,0.006919054582802564
826,29,29,2.5883722427887697,2.755362095839592,0.01251222445950867,266.4296619678225,0.010058918287209173,218.364068351228,0.01251222445950867,227.59810287771995,0.008783686989137451,246.66502376691773,0.011351694360489661
827,29,29,2.5205238953572,2.532645061445914,0.01992602866758475,240.37299041701414,0.008076797529737556,225.2008050767528,0.011278090166804394,193.03344677923556,0.01992602866758475,237.60023498316636,0.014478143195557402
828,29,29,2.5025635498416605,2.5125330661999468,0.0132739928768002,240.22435433355648,0.005592986627633523,214.46084171697592,0.0132739928768002,198.19350730844897,0.01325698514882967,239.38991064597855,0.005259806828739388
829,29,29,2.4751023904911644,2.4001859050834833,0.016917724537617196,230.74075397992374,0.003781327906897891,219.20074281252693,0.01340681063580862,211.39694381559423,0.016917724537617196,242.18807388318513,0.006586561983247863
830,29,29,2.5583170440397573,2.8171589303967663,0.018877265580384606,234.42302272251973,0.012238449263456741,221.0235345332317,0.018877265580384606,217.1129207813264,0.012778213279955875,242.7570511426265,0.0066402287370644075
831,29,29,2.608927076653223,2.6894376270738207,0.011922641866287054,261.5657484936733,0.010289252476304689,244.68660447489611,0.011922641866287054,218.3143665863768,0.005538621002229849,267.54215328639566,0.005406683473826446
832,29,29,2.5204845786763235,2.383806472649563,0.012055625264088432,241.580998158043,0.009920497216600821,190.4528369315227,0.007919544786274546,200.53226446664542,0.012055625264088432,219.07915358115488,0.008761430532305936
833,29,29,2.579954106197997,2.8354250152844873,0.023158638968525214,256.17560920558117,0.002884090989647925,234.98516631178984,0.023158638968525214,192.484044156916,0.01924361706523281,255.77063520483426,0.005240258815009974
834,29,29,2.512607245087069,2.44182948401644,0.01115410418842988,263.11951019740394,0.007874751716091977,221.4733825333404,0.01115410418842988,205.94718626422545,0.010446217766647004,244.3336292016911,0.010497844338806295
835,29,29,2.5249667131513576,2.344001321506455,0.015106452955438665,255.65404806497008,0.008991602318242142,203.45891707841312,0.006735954926788967,185.76792128404816,0.015106452955438665,253.82313500432272,0.011606011307267572
836,29,29,2.4938633627650644,2.282098334675119,0.00986267700024615,241.44982255591563,0.008719177446759402,203.7488970449532,0.00697332037667342,204.97499089024106,0.008874300948750635,229.86309107851733,0.00986267700024615
837,29,29,2.5038296072568365,2.3617282515734628,0.01089215900773316,220.82400406611842,0.01089215900773316,211.12683173156887,0.007098876629084483,199.81063019428714,0.010462986342860803,239.88930892154104,0.007545806389573362
838,29,29,2.551530262559787,2.8835142932239455,0.0076163871747996215,242.77111748725102,0.00410046305582315,248.356276172541,0.0076163871747996215,254.12917186263977,0.006495216113154512,269.4001928416253,0.006458036779892429
839,29,29,2.487020020026999,2.3387510403629412,0.007729091201071681,225.41016164301672,0.0075474185574394,209.7602025596995,0.007711113918934642,176.1275996511334,0.004422891961605391,222.9026392898735,0.007729091201071681
840,29,29,2.5637689416042884,2.7771656208424735,0.016019255034115498,249.716191762706,0.0045396631987423275,217.3722934392272,0.012304970903270873,228.60488977426868,0.016019255034115498,242.66753687400538,0.012497333907686758
841,29,29,2.50998727034018,2.4544774693131024,0.011746618191211866,227.96693795837632,0.010773633290181994,211.4509106423754,0.003838771193129753,203.08387619941306,0.005052870420161226,255.82373123721632,0.011746618191211866
842,29,29,2.498363298769327,2.601373119765332,0.008257068743716123,251.58151958277597,0.008257068743716123,234.02213123129732,0.006625027877007361,212.56149991221085,0.006844752781732022,242.40310856150583,0.004100736399645921
843,29,29,2.476517908301494,2.3758465718909068,0.014746511105417914,225.33784678934893,0.01145016441697222,213.74884451376897,0.014746511105417914,200.95548605405645,0.012802167843362466,245.49458795150346,0.010703711690349449
844,29,29,2.5555342688455434,2.6424911430069296,0.012262961424515217,240.22620939855412,0.008436415967137623,220.29237664630233,0.008118247269377599,204.3676502878933,0.005030569957103992,253.43845915208604,0.012262961424515217
845,29,29,2.434691617054358,2.126709126890288,0.010556035122296137,228.9818187662027,0.005946404275290917,183.95741704481793,0.010556035122296137,195.02854337584589,0.003446698057180675,232.6895063898925,0.007728421097645682
846,29,29,2.612742289027691,3.0501774279953864,0.01763196052700422,273.3782162007924,0.016373073063636,236.4428178530474,0.008365054687667406,215.9017764455366,0.0056262474836416,245.34870655242196,0.01763196052700422
847,29,29,2.5110551221653603,2.481568353618411,0.009447860547327214,235.4611791086248,0.005348440485764799,231.21542484528268,0.00914959200436083,225.15456084371846,0.009447860547327214,228.1765369751878,0.006821020856940141
848,29,29,2.5512346601576708,2.3667419314949703,0.017219708278968737,222.9548619325715,0.00620012038068854,212.30948261775717,0.005134891678294146,218.62727923931288,0.017219708278968737,249.22745484477645,0.01260432853722293
849,29,29,2.440917934965662,2.336327383876536,0.008417404645899684,232.71628362105895,0.006983020798978168,197.91181455627083,0.005673845183431392,204.44360807587438,0.008417404645899684,224.001391533766,0.004675636936177674
850,29,29,2.5614403232252525,2.4577634152244565,0.0075974476013516146,247.4942827350702,0.0038061222077807877,207.18760598627975,0.0035732031480983917,222.47636237059442,0.004742726156915511,242.41709461204496,0.0075974476013516146
851,29,29,2.525446130642467,2.5854573523189326,0.01074896737757225,244.57406512773835,0.007414761649719104,239.07922296636286,0.010649266022272452,221.287273711457,0.01074896737757225,237.30166867352997,0.005997518780630706
852,29,29,2.5728371002624892,2.6460771807552965,0.014895646015104513,234.24416598443253,0.005201682958758114,234.7589271305692,0.014895646015104513,213.2957750811402,0.01405924456698393,251.8521639838201,0.006143810238464442
853,29,29,2.5421810996029155,2.6420712404443862,0.01839545767438633,237.1496069820976,0.008030122953082253,211.55943243126546,0.01311732779064717,220.43826906935186,0.010369480288552724,246.72325249280775,0.01839545767438633
854,29,29,2.478468030450945,2.3631102334109655,0.013261705095884646,198.75622889561328,0.009723912665249523,197.59665186150892,0.013261705095884646,210.27278583713155,0.01325960715541874,252.80496827876044,0.005954658717355121
855,29,29,2.580718007507632,2.7055584930288687,0.011198857923439332,241.11629196633007,0.00792359411076049,237.89630811703188,0.004567162872285202,218.4840374053929,0.011198857923439332,257.31794255247803,0.010523626907720018
856,29,29,2.4056915871762037,2.034794059250179,0.016720900022830554,216.56533412395396,0.009401286042659718,194.03261435228524,0.007971446307196761,180.69970332967117,0.016720900022830554,220.6716608461755,0.0043818590079326425
857,29,29,2.551249677753617,2.553875172309446,0.008835873054228394,247.35419396086434,0.004775985225955681,222.36512512741984,0.008835873054228394,206.07207331368778,0.006177772110719237,269.2016018466449,0.006010050563313274
858,29,29,2.6374973801153745,3.0566295497506304,0.01567730657749422,253.0884888659397,0.00426171645768697,226.20133577460376,0.01567730657749422,235.82457368715248,0.005930563708320735,238.99442968755724,0.006250565840888345
859,29,29,2.490640185097637,2.348987628733967,0.012275460705687413,220.800615118313,0.00886773756703696,205.6567540116607,0.0034631113801155133,208.46728798698024,0.012275460705687413,229.99582010293707,0.0036150186596825007
860,29,29,2.51140340912887,2.418984266152832,0.01388679301369744,235.30447089498693,0.01388679301369744,219.41606985547634,0.006093605666793844,195.45007171838324,0.008191959694407003,238.74165358768522,0.0066884248146861225
861,29,29,2.507254577750966,2.481836998123544,0.016133650452156534,240.126903562262,0.011709481494997398,208.0631147657861,0.016133650452156534,209.27141302294902,0.00406061027782656,239.17479805746333,0.009465615673361294
862,29,29,2.455924986811633,2.2908840736888476,0.011434950702488345,232.9989511090824,0.005740491815623083,196.43856194687504,0.011070482281011262,203.20073885171112,0.0046968999854078985,220.58097048090985,0.011434950702488345
863,29,29,2.6179416733239758,2.8948322990094377,0.02484612062703434,272.1603702083974,0.009880814333134924,248.6020431250035,0.006465331777402439,216.83412223461923,0.02484612062703434,278.06383999101786,0.004899053051441116
864,29,29,2.4622684066694065,2.2875942341375084,0.015510010221526815,244.47268153975764,0.015510010221526815,220.1126652228259,0.0063813495877451665,201.51495999164703,0.007435969471377701,223.9396890552194,0.012518453249342587
865,29,29,2.4210390554216414,2.261820928375363,0.013976815416135213,224.66951159620433,0.010479843788525067,191.43774763384332,0.009429890412788522,186.27313577173592,0.013976815416135213,230.6740287895218,0.013706156834186078
866,29,29,2.494535008842419,2.467313599518502,0.012549763147598814,234.72801379028897,0.005382915258241694,226.86363140627103,0.012549763147598814,193.15982964075562,0.008029463651643531,252.2074885694676,0.005524367582313894
867,29,29,2.5333716830730024,2.659242408421488,0.009466904006445342,233.82673191984975,0.0077651246147861785,229.86963316717586,0.003955688481064784,218.2295594944803,0.007029269285760864,246.72618634056215,0.009466904006445342
868,29,29,2.48737805651745,2.48141391952565,0.010946023071412181,236.4932665861649,0.007954841656818368,211.96085260307365,0.008057368766164641,208.02998172372014,0.010946023071412181,237.11784828959688,0.00765040285628904
869,29,29,2.566726296301786,2.853484112871315,0.012133915063209377,246.04662350972953,0.004760074127255098,225.75993262399345,0.007177187982348232,237.4418525867844,0.012133915063209377,223.66909995057165,0.007391760723454155
870,29,29,2.4632635156645875,2.323030252758078,0.01426597123879969,219.2389045775042,0.009713307656591952,207.12930157295176,0.003817417427051162,182.55771817934976,0.01426597123879969,215.91691967835087,0.004469852277052377
871,29,29,2.6091668193061617,2.915294970627189,0.021774853881712408,256.62571800196247,0.008661951373958088,223.7105550800926,0.006034454903565356,248.13083190941342,0.01630866561192279,265.253297909457,0.021774853881712408
872,29,29,2.589064126483339,2.630564358145746,0.015756636462484486,244.39458381721897,0.009669689655909308,219.5003736579186,0.015756636462484486,237.9064820701688,0.010240813512095492,277.78959840264486,0.009151446930710794
873,29,29,2.4969914419998958,2.2937458416618455,0.010926731521726518,226.15695052560315,0.010926731521726518,203.99164491191735,0.004268206120548679,218.83048361094862,0.009403842607611068,224.90257779594464,0.008030833471093901
874,29,29,2.5886532747313753,2.9506010476515976,0.021314478237848822,263.2938324065053,0.003964264688531227,219.06640804578416,0.006390122828819456,233.47700144135968,0.01268928369666178,238.006997350493,0.021314478237848822
875,29,29,2.6287017176128895,3.2471475506147263,0.014560928077472002,273.5092924419983,0.006745269805294607,243.76533138522194,0.012444365460334561,238.66566125473076,0.014560928077472002,270.5979448898097,0.0064127334208261
876,29,29,2.547917604099273,2.5345908354565863,0.0123312938111112,233.08646277466548,0.009474061817931756,206.1343535613154,0.007481766887191321,224.40747399170084,0.0123312938111112,254.40118826310865,0.006170848648466676
877,29,29,2.558859483452261,2.9268724990445087,0.011049445328655538,234.6107255113187,0.00620190782697011,215.73649457769753,0.011049445328655538,230.03129598739812,0.01085860760592039,243.1170778918169,0.0077543311165323425
878,29,29,2.4594587506834404,2.14762911469217,0.024720982287137705,212.99946552018199,0.024720982287137705,200.59208873422716,0.013632847742981236,188.12054153008842,0.014042176829494046,227.38022660022693,0.011599201919367363
879,29,29,2.5273236414752516,2.551460707859786,0.017496034048986253,256.6764668622917,0.008710461723991925,216.41296917912084,0.017496034048986253,197.70309363082393,0.007610935450616307,228.43474370086116,0.004692831395920027
880,29,29,2.60965198504846,2.7470695774393374,0.016323106077554828,263.9395925069259,0.005106868875924098,211.34672412187675,0.01184723785520675,221.83976830059888,0.01139378830396054,271.20562323373986,0.016323106077554828
881,29,29,2.4347856028031445,2.2480720850222458,0.01604377193441886,221.71355534054078,0.01069372458620721,215.67354506150755,0.01604377193441886,206.94504522495623,0.0053472470162097,213.81946161624333,0.014453665095939261
882,29,29,2.5142901377373397,2.4481038759290956,0.018888295439271674,213.32759680384254,0.018888295439271674,207.5024925314496,0.009221378973769734,206.14984703477592,0.013495859136415933,230.67052729959738,0.012086739086120402
883,29,29,2.4980008772118865,2.2315463422198225,0.014181681976898675,224.6158636927318,0.011711616694639437,200.0984423990651,0.014181681976898675,202.13425453199508,0.009771810392139202,231.37012717939436,0.008728066745320506
884,29,29,2.489840064201485,2.1348629031505375,0.01611823359743081,229.86648124954795,0.01419051525357018,197.7991351333598,0.010356517447091707,184.95994341464583,0.01611823359743081,224.91966496322027,0.014800614502921194
885,29,29,2.640843558403878,3.0511382420382898,0.021860413868218243,265.219836867188,0.01801857452822353,243.8852048877215,0.005275451647832385,230.0001142804108,0.004575546806816155,237.7647801146108,0.021860413868218243
886,29,29,2.5952768487126545,2.5383019095631165,0.02185424216902443,241.47611250196726,0.01146295424369137,226.16973206711626,0.0057297247847883925,193.04574897296106,0.02185424216902443,267.6601734824207,0.013521029307820287
887,29,29,2.4982676952314335,2.3905218882446593,0.009875057528111686,234.17037332380596,0.004826883537214499,202.23277241705534,0.007367208085815813,201.29811531954732,0.004744040542649541,236.30712073937494,0.009875057528111686
888,29,29,2.5178087840488317,2.5019547408861365,0.015022614616429286,236.30923313382797,0.007634385886027606,214.666999194737,0.015022614616429286,213.70441105179555,0.01465549248786402,247.39919162675528,0.0067230805891947965
889,29,29,2.5494363217282308,2.4541491062579315,0.022482284274506437,254.55146852651825,0.007322797247077628,194.43463298561912,0.022482284274506437,222.87615941470662,0.01239644504906523,246.09695959693977,0.006068029071278458
890,29,29,2.5487049132549036,2.6975076225519325,0.014587823174557979,256.34465563332583,0.007460805976785084,236.6209739413375,0.009040995664648444,224.96534786358424,0.014587823174557979,250.0096002660463,0.012348275984264745
891,29,29,2.5020333543508246,2.6890927676683596,0.017734674611033285,246.62889472591132,0.014986676451267833,212.11339242199168,0.007654389301332998,197.8580337800432,0.017734674611033285,243.73704884645187,0.008644293723853336
892,29,29,2.6011115166234635,2.812988980086254,0.011799104320398768,263.891774877434,0.006065950878155091,222.87459939556845,0.0067373120431729605,220.97902488095778,0.011356950375607688,274.59370333911676,0.011799104320398768
893,29,29,2.5929369007843412,2.760383786924021,0.013568752806875417,240.1153861663713,0.011360739332949232,211.40490740399554,0.012758192262654011,213.28337937449854,0.010569038798443842,238.69675289356914,0.013568752806875417
894,29,29,2.510620765750457,2.600803424479566,0.011200736718661064,247.92534924087133,0.005071111660388872,204.29261568681775,0.0048529262203990675,216.27922162799362,0.011200736718661064,240.87181486293875,0.010136323360677268
895,29,29,2.575055433277471,2.7320361806174938,0.01548651432700221,260.48161293811165,0.008707108666860752,225.4953870302183,0.01216342441090057,211.1166844165955,0.01548651432700221,260.9957544346088,0.008366745190558134
896,29,29,2.5181757220278063,2.4850563446651273,0.01810184579261931,237.36883316576643,0.006811409788719858,221.47680187480302,0.01810184579261931,196.03355951897151,0.007398660927751682,242.3996436008281,0.00680629733551541
897,29,29,2.542409644284022,2.7247020699907307,0.017934889866335957,234.20655081688537,0.008143181265753308,220.03368558938786,0.00865558190653748,224.32380669200438,0.017934889866335957,247.3253040919399,0.011839868062014869
898,29,29,2.5404442281939996,2.402232035456964,0.012272579648407222,234.64426351850852,0.009435479376957656,204.38109207580828,0.006542435532664426,223.49081232313827,0.012272579648407222,243.7428874697013,0.006562127853833699
899,29,29,2.4828421882050504,2.495796738496148,0.012285845442995713,207.61241367052537,0.006374811275441761,200.025804580284,0.006261451094694337,193.68634956098185,0.012285845442995713,234.69275633249836,0.010358346142197883
900,29,29,2.500867748292969,2.4022149062861056,0.01658877140100279,241.25924684369195,0.007659068034391758,220.3859064660509,0.014412834755863857,209.08018634641087,0.0028159646805651084,232.86846436560347,0.01658877140100279
901,29,29,2.5326840290592063,2.5232685026524786,0.013241070881388428,242.93162539896835,0.013241070881388428,230.74464584001592,0.004549528255224311,204.11094911126565,0.005889613505850433,239.12747361193132,0.01002735020557588
902,29,29,2.5094555823009026,2.573059466469608,0.01558032025304934,238.09693229041136,0.010751550548620314,227.0552122555403,0.0057984079740038275,213.2959862366997,0.01558032025304934,242.1626335557831,0.008408432699725465
903,29,29,2.419567819666521,2.2327613117705845,0.011877176895109365,199.38322256082543,0.011877176895109365,193.77410627030562,0.007827503281694126,163.4961436457897,0.010933051505199187,213.83768803277485,0.010759550714012522
904,29,29,2.5376366060545505,2.5809334369766317,0.010221656390395684,220.86406776641354,0.005610457191321805,208.1859675098148,0.007291395330861206,205.7677484267215,0.007222519299883823,235.29632524935133,0.010221656390395684
905,29,29,2.501653518017566,2.5219577571997718,0.011599189884999972,267.5844774823523,0.011583258782689732,215.1163323563159,0.004153562237355135,190.53453320017647,0.007743898284098966,241.03929151471996,0.011599189884999972
906,29,29,2.4867940620477986,2.364248329828446,0.011579909081908424,233.7983848745544,0.011579909081908424,212.79634653669936,0.0077449216127846165,208.247764952728,0.008146743856551453,241.73975334339175,0.007421627477155246
907,29,29,2.508439101223857,2.5001774715857166,0.015561950743829711,256.5567823361225,0.015561950743829711,213.51724136240986,0.006710022138872174,209.93253475774577,0.008127406829043116,235.58939931203125,0.0032817241707433498
908,29,29,2.4103604373778618,2.347087352722678,0.01835822893544181,236.2290348050591,0.01835822893544181,203.76835697666965,0.012536475436771222,183.0472363603007,0.004391090490723948,215.7099122914453,0.010577736386047865
909,29,29,2.541400690483255,2.690176512637319,0.013590806601865846,244.8106908425832,0.005221727997141379,222.77584381175603,0.013590806601865846,197.95253827827622,0.012495640898318006,248.67197122893646,0.007364858130661567
910,29,29,2.5578288122900097,2.6189537910036105,0.022171851692363687,255.02086303410255,0.004371810915717367,232.07113054553741,0.0055784884119911005,215.8681138421616,0.022171851692363687,220.98747597242712,0.021197912239553807
911,29,29,2.5430118501024577,2.6134598130661186,0.016782001384612832,264.0047997461355,0.008941629548833041,222.45560734420775,0.016782001384612832,205.51766772130003,0.015194018055025404,234.31494858596375,0.006864641329214716
912,29,29,2.553090000689699,2.7648997212860684,0.007732219574025145,248.26607183168588,0.007508086792633484,223.01499751974748,0.0065459424283081935,210.80502733186705,0.004188857900564502,252.0923498854906,0.007732219574025145
913,29,29,2.5557708286167053,2.4695242939248243,0.011345072177005755,243.9758057395243,0.006766089363055117,229.81231419523633,0.005971366116524934,199.53059939628147,0.011345072177005755,233.0637233224162,0.006171937020271301
914,29,29,2.510216327758452,2.3360373703654647,0.009817976948534812,236.48610838892137,0.008520158864493865,195.26796252216866,0.009817976948534812,191.3019950596725,0.0037406183390454872,228.76795887090907,0.004082638269398697
915,29,29,2.547753620450049,2.6617240249223837,0.016694088741514512,254.9792945407894,0.005898664089593386,243.85467004845185,0.007900823194441853,213.10997461751307,0.016694088741514512,246.66300238210383,0.005611957729239336
916,29,29,2.585839185196074,2.5506280001008736,0.0176318121180854,248.79134650417924,0.005229904764462834,231.8356390656228,0.008466921024674723,214.33262724251105,0.01164806684896047,229.3084279966166,0.0176318121180854
917,29,29,2.5441709850271756,2.744423080528291,0.01247202705850392,249.91330876908907,0.01247202705850392,224.7309261571504,0.010070161435850489,229.82136725889347,0.005072993784756841,244.24797469145145,0.006802844975628886
918,29,29,2.5412537979982845,2.559999793187939,0.00861645422031515,241.802268155041,0.007605446538169192,221.98389204880266,0.006762420537952396,215.5297546830079,0.00861645422031515,254.69815854050088,0.004255694253660791
919,29,29,2.529181671288871,2.2049157584393484,0.013856781346401004,241.4619339317347,0.005757269972830242,192.27525892069679,0.009549101247024683,179.22342245615445,0.013856781346401004,236.22950398242432,0.013676243586739578
920,29,29,2.6096309027720554,2.8835972412012003,0.012850232832872899,246.675456161617,0.0046525911333131775,229.81052140565072,0.012850232832872899,228.68593923531074,0.007952439584298143,242.5727864970002,0.00510838696257343
921,29,29,2.578353245719793,2.7356040780032007,0.015652691050605072,248.46857595810707,0.0075454099308394085,228.7884267305306,0.015652691050605072,229.15314399554464,0.013079346839852679,248.11351111422766,0.010203856790542032
922,29,29,2.563385610480198,2.5155577173743144,0.013592548562979534,248.84825857339808,0.013592548562979534,220.68346043579933,0.007112774122533139,212.55780729083116,0.00909139101826223,249.44999955414167,0.0036132447880748986
923,29,29,2.564176318729845,2.641639888578268,0.011142232456026469,250.02651702342453,0.008089891206638722,222.94646955653255,0.011142232456026469,206.30696616191713,0.0054477060258453225,251.03198293640887,0.006146713083845623
924,29,29,2.517376500532448,2.6101586367244227,0.013421107983723757,228.25700904628692,0.013421107983723757,223.05730421690055,0.00839543283483063,202.27887423486098,0.007652722136388845,240.23041176464352,0.008494554146878941
925,29,29,2.54105555546265,2.495483674190657,0.009426562531138494,249.31185985295153,0.008622269238733216,222.0955115487061,0.009426562531138494,197.0478628315864,0.00441835655866285,264.1977306077242,0.004778978289379676
926,29,29,2.575371574669945,2.610215718020285,0.011722932254587981,243.48897748561117,0.003985045832041734,221.73746823081075,0.011722932254587981,198.2348720452304,0.006213430593415947,261.4041455592227,0.009046133220488473
927,29,29,2.5389341427770535,2.742635915119521,0.009846716137069167,263.3802964868263,0.009757811652054749,215.07873953530287,0.006655387553133996,207.51307365988185,0.008119084094694862,224.5909297035357,0.009846716137069167
928,29,29,2.6115379953778755,2.6731836269077545,0.009567809865566157,247.9258581562585,0.006666873284214003,226.9434490264615,0.00510250357361286,234.00629492033326,0.00634598471170722,256.264373602966,0.009567809865566157
929,29,29,2.518278598784542,2.691067703439673,0.012736659876908307,251.4745334747581,0.012092515042303131,217.45781888063624,0.010279028435630888,191.6367826432379,0.012680506097450084,248.412786314382,0.012736659876908307
930,29,29,2.408817035611402,1.9709902128131087,0.011052566112153717,187.3610037053132,0.0071701780888551725,205.87785462314878,0.00623003560698554,165.05602722786486,0.011052566112153717,216.035829852337,0.005112084121259325
931,29,29,2.574509777721958,2.4190524097798263,0.014782083914872013,228.76694563178503,0.0056233080141187,206.7781143962438,0.007114543953474384,223.36537094220782,0.014782083914872013,246.03069191385174,0.014135867964800597
932,29,29,2.562446394954578,3.002758932648602,0.02022328695683062,258.1576667730098,0.01059678099328537,238.45222554533396,0.011681659609806827,235.2732874830543,0.009311341789547067,248.1935013660412,0.02022328695683062
933,29,29,2.4509750255052536,2.331867377837245,0.013151912384922915,229.50358468276252,0.009370995984057717,224.83971617860252,0.007007293087253008,183.2258745901804,0.013151912384922915,234.31937564613108,0.008789085056943258
934,29,29,2.618237938202764,2.7618995487958244,0.008107807438130998,260.82808382336106,0.0075760717679203005,210.53198969277182,0.005787796596129324,207.91473008616805,0.00394145341430252,230.73847925690652,0.008107807438130998
935,29,29,2.4771807329711706,2.6150308345677846,0.007715852385997923,233.32240471038367,0.004956974886582977,204.38516376390595,0.007715852385997923,207.6853390212552,0.004324241612462476,239.43296432214723,0.00635493398215814
936,29,29,2.5496024552441443,2.6105274624717585,0.010563206897813426,251.10376708908606,0.005243985731408274,220.98247954002764,0.006058161809991358,208.04238232417345,0.010563206897813426,250.17415889092135,0.007415272609978318
937,29,29,2.5411508141668597,2.615188446780906,0.010294918652062668,240.58413534811103,0.0069173252971203025,227.40492064058685,0.004753826853665433,224.86506201687916,0.010294918652062668,254.4643051112368,0.003759458843002772
